time,temperature,vol1,vol2
40.900,299.5,0.844,-0.468
40.950,299.4,0.844,-0.468
41.000,299.5,0.844,-0.468
41.050,299.4,0.844,-0.468
41.100,299.4,0.844,-0.468
41.150,299.4,0.844,-0.468
41.200,299.4,0.844,-0.474
41.250,299.4,0.844,-0.474
41.300,299.4,0.849,-0.468
41.350,299.4,0.849,-0.468
41.400,299.4,0.849,-0.468
41.450,299.4,0.849,-0.468
41.500,299.4,0.849,-0.468
41.550,299.4,0.849,-0.474
41.600,299.4,0.849,-0.468
41.650,299.4,0.844,-0.468
41.700,299.4,0.849,-0.474
41.750,299.4,0.844,-0.468
41.800,299.4,0.844,-0.468
41.850,299.4,0.844,-0.468
41.900,299.5,0.849,-0.468
41.950,299.4,0.849,-0.468
42.000,299.4,0.844,-0.468
42.050,299.4,0.844,-0.474
42.100,299.4,0.844,-0.468
42.150,299.4,0.844,-0.468
42.200,299.4,0.844,-0.468
42.250,299.4,0.844,-0.468
42.300,299.4,0.844,-0.468
42.350,299.4,0.844,-0.468
42.400,299.4,0.844,-0.468
42.450,299.4,0.844,-0.468
42.500,299.4,0.844,-0.468
42.550,299.4,0.844,-0.468
42.600,299.4,0.844,-0.468
42.650,299.4,0.844,-0.468
42.700,299.4,0.844,-0.474
42.750,299.4,0.844,-0.468
42.800,299.4,0.849,-0.468
42.850,299.4,0.849,-0.468
42.900,299.4,0.849,-0.468
42.950,299.4,0.849,-0.468
43.000,299.4,0.849,-0.468
43.050,299.4,0.844,-0.474
43.100,299.5,0.844,-0.468
43.150,299.4,0.849,-0.468
43.200,299.4,0.849,-0.474
43.250,299.4,0.844,-0.468
43.300,299.4,0.849,-0.468
43.350,299.4,0.844,-0.468
43.400,299.4,0.844,-0.468
43.450,299.5,0.844,-0.468
43.500,299.4,0.844,-0.468
43.550,299.5,0.844,-0.464
43.600,299.4,0.844,-0.468
43.650,299.5,0.844,-0.474
43.700,299.5,0.844,-0.468
43.750,299.5,0.844,-0.468
43.800,299.5,0.844,-0.468
43.850,299.5,0.844,-0.468
43.900,299.4,0.844,-0.468
43.950,299.4,0.844,-0.468
44.000,299.4,0.844,-0.468
44.050,299.4,0.849,-0.468
44.100,299.4,0.844,-0.468
44.150,299.4,0.844,-0.468
44.200,299.4,0.844,-0.468
44.250,299.5,0.844,-0.468
44.300,299.4,0.849,-0.474
44.350,299.4,0.849,-0.468
44.400,299.4,0.849,-0.468
44.450,299.4,0.849,-0.474
44.500,299.5,0.844,-0.468
44.550,299.5,0.844,-0.468
44.600,299.4,0.849,-0.474
44.650,299.5,0.844,-0.474
44.700,299.5,0.844,-0.468
44.750,299.5,0.844,-0.468
44.800,299.5,0.844,-0.468
44.850,299.5,0.844,-0.468
44.900,299.5,0.849,-0.474
44.950,299.5,0.844,-0.468
45.000,299.5,0.844,-0.468
45.050,299.5,0.844,-0.464
45.100,299.5,0.844,-0.468
45.150,299.5,0.844,-0.468
45.200,299.5,0.844,-0.468
45.250,299.5,0.844,-0.468
45.300,299.5,0.844,-0.468
45.350,299.4,0.844,-0.468
45.400,299.4,0.844,-0.468
45.450,299.4,0.844,-0.474
45.500,299.5,0.844,-0.468
45.550,299.4,0.849,-0.468
45.600,299.4,0.844,-0.468
45.650,299.4,0.849,-0.468
45.700,299.4,0.849,-0.468
45.750,299.5,0.849,-0.474
45.800,299.5,0.849,-0.468
45.850,299.5,0.849,-0.468
45.900,299.5,0.844,-0.468
45.950,299.5,0.844,-0.468
46.000,299.5,0.849,-0.468
46.050,299.5,0.849,-0.468
46.100,299.4,0.844,-0.468
46.150,299.5,0.844,-0.468
46.200,299.5,0.844,-0.468
46.250,299.5,0.844,-0.468
46.300,299.5,0.844,-0.468
46.350,299.4,0.844,-0.468
46.400,299.5,0.844,-0.468
46.450,299.5,0.844,-0.468
46.500,299.4,0.844,-0.468
46.550,299.5,0.844,-0.468
46.600,299.5,0.844,-0.468
46.650,299.5,0.844,-0.468
46.700,299.4,0.844,-0.474
46.750,299.5,0.844,-0.464
46.800,299.5,0.844,-0.474
46.850,299.5,0.849,-0.474
46.900,299.5,0.844,-0.474
46.950,299.5,0.849,-0.468
47.000,299.5,0.849,-0.474
47.050,299.5,0.849,-0.474
47.100,299.4,0.849,-0.468
47.150,299.5,0.849,-0.468
47.200,299.4,0.849,-0.474
47.250,299.4,0.844,-0.474
47.300,299.5,0.849,-0.468
47.350,299.5,0.844,-0.468
47.400,299.5,0.849,-0.474
47.450,299.5,0.844,-0.468
47.500,299.5,0.844,-0.468
47.550,299.5,0.844,-0.474
47.600,299.5,0.844,-0.468
47.650,299.5,0.844,-0.468
47.700,299.5,0.844,-0.468
47.750,299.5,0.844,-0.468
47.800,299.5,0.844,-0.468
47.850,299.5,0.844,-0.474
47.900,299.5,0.844,-0.468
47.950,299.5,0.844,-0.468
48.000,299.5,0.844,-0.468
48.050,299.5,0.844,-0.468
48.100,299.5,0.844,-0.474
48.150,299.5,0.844,-0.474
48.200,299.5,0.844,-0.474
48.250,299.5,0.844,-0.468
48.300,299.5,0.844,-0.474
48.350,299.5,0.844,-0.474
48.400,299.5,0.849,-0.474
48.450,299.5,0.849,-0.474
48.500,299.5,0.849,-0.474
48.550,299.5,0.849,-0.474
48.600,299.5,0.844,-0.474
48.650,299.5,0.849,-0.474
48.700,299.5,0.844,-0.474
48.750,299.5,0.849,-0.474
48.800,299.5,0.849,-0.474
48.850,299.5,0.844,-0.474
48.900,299.5,0.844,-0.474
48.950,299.5,0.844,-0.468
49.000,299.5,0.849,-0.468
49.050,299.5,0.844,-0.468
49.100,299.5,0.844,-0.468
49.150,299.5,0.844,-0.468
49.200,299.5,0.844,-0.468
49.250,299.5,0.844,-0.468
49.300,299.5,0.844,-0.468
49.350,299.5,0.844,-0.468
49.400,299.5,0.844,-0.468
49.450,299.5,0.844,-0.474
49.500,299.5,0.844,-0.474
49.550,299.5,0.844,-0.474
49.600,299.5,0.844,-0.468
49.650,299.5,0.844,-0.474
49.700,299.5,0.844,-0.474
49.750,299.5,0.849,-0.474
49.800,299.5,0.849,-0.474
49.850,299.5,0.844,-0.474
49.900,299.5,0.849,-0.474
49.950,299.5,0.849,-0.474
50.000,299.5,0.849,-0.468
50.050,299.5,0.849,-0.474
50.100,299.5,0.849,-0.474
50.150,299.5,0.844,-0.474
50.200,299.5,0.849,-0.468
50.250,299.5,0.844,-0.468
50.300,299.5,0.844,-0.474
50.350,299.5,0.844,-0.468
50.400,299.5,0.844,-0.474
50.450,299.5,0.844,-0.468
50.500,299.5,0.844,-0.468
50.550,299.5,0.844,-0.468
50.600,299.5,0.844,-0.468
50.650,299.5,0.844,-0.468
50.700,299.5,0.844,-0.468
50.750,299.5,0.844,-0.468
50.800,299.5,0.844,-0.468
50.850,299.5,0.844,-0.468
50.900,299.5,0.844,-0.468
50.950,299.5,0.844,-0.474
51.000,299.5,0.844,-0.474
51.050,299.5,0.849,-0.468
51.100,299.5,0.849,-0.474
51.150,299.5,0.844,-0.474
51.200,299.5,0.844,-0.474
51.250,299.5,0.849,-0.474
51.300,299.5,0.849,-0.468
51.350,299.5,0.849,-0.474
51.400,299.5,0.844,-0.474
51.450,299.5,0.849,-0.468
51.500,299.5,0.844,-0.468
51.550,299.5,0.849,-0.474
51.600,299.5,0.844,-0.468
51.650,299.5,0.849,-0.474
51.700,299.5,0.844,-0.474
51.750,299.5,0.849,-0.474
51.800,299.5,0.844,-0.474
51.850,299.5,0.844,-0.468
51.900,299.5,0.844,-0.468
51.950,299.5,0.844,-0.468
52.000,299.5,0.844,-0.468
52.050,299.5,0.844,-0.468
52.100,299.5,0.844,-0.468
52.150,299.5,0.844,-0.468
52.200,299.5,0.844,-0.474
52.250,299.5,0.844,-0.468
52.300,299.5,0.844,-0.468
52.350,299.5,0.844,-0.474
52.400,299.5,0.844,-0.468
52.450,299.5,0.844,-0.468
52.500,299.5,0.844,-0.474
52.550,299.5,0.849,-0.474
52.600,299.5,0.849,-0.474
52.650,299.5,0.844,-0.474
52.700,299.5,0.849,-0.474
52.750,299.5,0.849,-0.474
52.800,299.5,0.849,-0.474
52.850,299.5,0.849,-0.474
52.900,299.5,0.849,-0.474
52.950,299.5,0.849,-0.474
53.000,299.5,0.844,-0.474
53.050,299.5,0.844,-0.474
53.100,299.5,0.844,-0.474
53.150,299.5,0.844,-0.468
53.200,299.5,0.844,-0.468
53.250,299.5,0.844,-0.468
53.300,299.5,0.849,-0.468
53.350,299.5,0.844,-0.468
53.400,299.5,0.844,-0.468
53.450,299.5,0.844,-0.468
53.500,299.5,0.844,-0.468
53.550,299.5,0.844,-0.468
53.600,299.5,0.844,-0.468
53.650,299.5,0.844,-0.468
53.700,299.5,0.844,-0.468
53.750,299.5,0.844,-0.468
53.800,299.5,0.844,-0.468
53.850,299.5,0.844,-0.468
53.900,299.5,0.849,-0.474
53.950,299.5,0.849,-0.468
54.000,299.5,0.849,-0.468
54.050,299.5,0.849,-0.468
54.100,299.5,0.849,-0.474
54.150,299.5,0.849,-0.474
54.200,299.5,0.844,-0.474
54.250,299.5,0.849,-0.474
54.300,299.5,0.849,-0.474
54.350,299.5,0.844,-0.474
54.400,299.5,0.844,-0.474
54.450,299.5,0.844,-0.474
54.500,299.5,0.844,-0.468
54.550,299.5,0.844,-0.474
54.600,299.5,0.844,-0.474
54.650,299.5,0.844,-0.468
54.700,299.5,0.844,-0.474
54.750,299.5,0.844,-0.468
54.800,299.5,0.844,-0.468
54.850,299.5,0.844,-0.474
54.900,299.5,0.844,-0.474
54.950,299.5,0.844,-0.474
55.000,299.5,0.844,-0.468
55.050,299.5,0.844,-0.468
55.100,299.5,0.844,-0.468
55.150,299.5,0.844,-0.468
55.200,299.5,0.844,-0.468
55.250,299.5,0.844,-0.474
55.300,299.5,0.844,-0.468
55.350,299.5,0.849,-0.468
55.400,299.5,0.849,-0.474
55.450,299.5,0.849,-0.474
55.500,299.5,0.849,-0.474
55.550,299.5,0.849,-0.474
55.600,299.5,0.849,-0.474
55.650,299.5,0.844,-0.474
55.700,299.5,0.849,-0.468
55.750,299.5,0.849,-0.474
55.800,299.5,0.844,-0.474
55.850,299.5,0.844,-0.474
55.900,299.5,0.844,-0.474
55.950,299.5,0.844,-0.474
56.000,299.5,0.844,-0.474
56.050,299.5,0.844,-0.474
56.100,299.5,0.844,-0.468
56.150,299.5,0.844,-0.468
56.200,299.5,0.844,-0.468
56.250,299.5,0.844,-0.474
56.300,299.5,0.844,-0.474
56.350,299.5,0.844,-0.474
56.400,299.5,0.844,-0.474
56.450,299.5,0.844,-0.468
56.500,299.5,0.844,-0.468
56.550,299.5,0.844,-0.468
56.600,299.5,0.844,-0.474
56.650,299.5,0.844,-0.474
56.700,299.5,0.844,-0.474
56.750,299.5,0.844,-0.474
56.800,299.5,0.849,-0.474
56.850,299.5,0.844,-0.474
56.900,299.5,0.849,-0.474
56.950,299.5,0.849,-0.474
57.000,299.5,0.844,-0.474
57.050,299.5,0.849,-0.468
57.100,299.5,0.849,-0.474
57.150,299.5,0.844,-0.474
57.200,299.5,0.849,-0.474
57.250,299.5,0.844,-0.474
57.300,299.5,0.844,-0.474
57.350,299.5,0.844,-0.474
57.400,299.5,0.844,-0.468
57.450,299.5,0.844,-0.464
57.500,299.5,0.844,-0.468
57.550,299.5,0.844,-0.468
57.600,299.5,0.844,-0.468
57.650,299.5,0.844,-0.468
57.700,299.5,0.844,-0.468
57.750,299.5,0.844,-0.468
57.800,299.5,0.844,-0.468
57.850,299.5,0.844,-0.474
57.900,299.5,0.844,-0.468
57.950,299.5,0.844,-0.474
58.000,299.5,0.844,-0.474
58.050,299.5,0.844,-0.474
58.100,299.5,0.849,-0.474
58.150,299.5,0.844,-0.474
58.200,299.5,0.849,-0.474
58.250,299.5,0.844,-0.474
58.300,299.5,0.844,-0.474
58.350,299.5,0.849,-0.474
58.400,299.5,0.849,-0.474
58.450,299.5,0.849,-0.474
58.500,299.5,0.844,-0.474
58.550,299.5,0.849,-0.474
58.600,299.5,0.844,-0.474
58.650,299.5,0.844,-0.474
58.700,299.5,0.844,-0.474
58.750,299.5,0.844,-0.474
58.800,299.5,0.844,-0.474
58.850,299.5,0.844,-0.474
58.900,299.5,0.844,-0.468
58.950,299.5,0.844,-0.474
59.000,299.5,0.844,-0.468
59.050,299.5,0.844,-0.468
59.100,299.5,0.844,-0.468
59.150,299.5,0.844,-0.468
59.200,299.5,0.844,-0.474
59.250,299.5,0.844,-0.474
59.300,299.5,0.844,-0.474
59.350,299.5,0.844,-0.474
59.400,299.5,0.844,-0.468
59.450,299.5,0.844,-0.468
59.500,299.5,0.844,-0.468
59.550,299.5,0.844,-0.474
59.600,299.5,0.844,-0.474
59.650,299.5,0.844,-0.474
59.700,299.5,0.844,-0.474
59.750,299.5,0.844,-0.474
59.800,299.5,0.844,-0.474
59.850,299.5,0.844,-0.474
59.900,299.5,0.849,-0.468
59.950,299.5,0.849,-0.474
60.000,299.5,0.844,-0.474
60.050,299.5,0.849,-0.468
60.100,299.5,0.844,-0.474
60.150,299.5,0.844,-0.468
60.200,299.5,0.844,-0.474
60.250,299.5,0.849,-0.474
60.300,299.5,0.844,-0.468
60.350,299.5,0.844,-0.468
60.400,299.5,0.844,-0.464
60.450,299.5,0.844,-0.468
60.500,299.5,0.844,-0.474
60.550,299.5,0.844,-0.474
60.600,299.5,0.844,-0.474
60.650,299.5,0.844,-0.474
60.700,299.5,0.844,-0.474
60.750,299.5,0.844,-0.474
60.800,299.5,0.844,-0.474
60.850,299.5,0.844,-0.474
60.900,299.5,0.844,-0.474
60.950,299.5,0.844,-0.474
61.000,299.5,0.844,-0.474
61.050,299.5,0.844,-0.474
61.100,299.5,0.844,-0.474
61.150,299.5,0.844,-0.474
61.200,299.5,0.844,-0.474
61.250,299.5,0.844,-0.474
61.300,299.5,0.844,-0.474
61.350,299.5,0.849,-0.474
61.400,299.5,0.844,-0.474
61.450,299.5,0.844,-0.474
61.500,299.5,0.844,-0.468
61.550,299.5,0.844,-0.474
61.600,299.5,0.844,-0.474
61.650,299.5,0.844,-0.468
61.700,299.5,0.844,-0.468
61.750,299.5,0.844,-0.468
61.800,299.5,0.844,-0.468
61.850,299.5,0.844,-0.468
61.900,299.5,0.844,-0.468
61.950,299.5,0.844,-0.474
62.000,299.5,0.844,-0.468
62.050,299.5,0.844,-0.468
62.100,299.5,0.844,-0.468
62.150,299.5,0.844,-0.468
62.200,299.5,0.844,-0.468
62.250,299.5,0.844,-0.468
62.300,299.5,0.844,-0.474
62.350,299.5,0.844,-0.474
62.400,299.5,0.849,-0.474
62.450,299.5,0.844,-0.474
62.500,299.5,0.844,-0.474
62.550,299.5,0.849,-0.474
62.600,299.5,0.844,-0.474
62.650,299.5,0.844,-0.474
62.700,299.5,0.849,-0.474
62.750,299.5,0.844,-0.474
62.800,299.5,0.844,-0.474
62.850,299.5,0.849,-0.474
62.900,299.5,0.844,-0.468
62.950,299.5,0.844,-0.464
63.000,299.5,0.844,-0.464
63.050,299.5,0.844,-0.468
63.100,299.5,0.844,-0.468
63.150,299.5,0.844,-0.468
63.200,299.5,0.844,-0.468
63.250,299.5,0.844,-0.468
63.300,299.5,0.844,-0.468
63.350,299.5,0.844,-0.468
63.400,299.5,0.844,-0.474
63.450,299.5,0.844,-0.468
63.500,299.5,0.844,-0.474
63.550,299.5,0.844,-0.474
63.600,299.5,0.844,-0.468
63.650,299.5,0.844,-0.474
63.700,299.5,0.844,-0.474
63.750,299.5,0.849,-0.474
63.800,299.5,0.844,-0.474
63.850,299.5,0.844,-0.474
63.900,299.5,0.849,-0.474
63.950,299.5,0.844,-0.474
64.000,299.5,0.844,-0.474
64.050,299.5,0.844,-0.474
64.100,299.5,0.844,-0.474
64.150,299.5,0.844,-0.474
64.200,299.5,0.844,-0.474
64.250,299.5,0.844,-0.474
64.300,299.5,0.844,-0.468
64.350,299.5,0.849,-0.468
64.400,299.5,0.844,-0.474
64.450,299.5,0.844,-0.468
64.500,299.5,0.844,-0.468
64.550,299.5,0.844,-0.474
64.600,299.5,0.844,-0.468
64.650,299.5,0.844,-0.468
64.700,299.5,0.844,-0.468
64.750,299.5,0.844,-0.468
64.800,299.5,0.849,-0.474
64.850,299.5,0.844,-0.474
64.900,299.5,0.844,-0.474
64.950,299.5,0.844,-0.474
65.000,299.5,0.844,-0.468
65.050,299.5,0.849,-0.474
65.100,299.5,0.844,-0.474
65.150,299.5,0.844,-0.474
65.200,299.6,0.844,-0.474
65.250,299.5,0.844,-0.474
65.300,299.6,0.849,-0.474
65.350,299.5,0.844,-0.474
65.400,299.5,0.844,-0.468
65.450,299.5,0.844,-0.474
65.500,299.5,0.844,-0.474
65.550,299.5,0.844,-0.474
65.600,299.6,0.844,-0.474
65.650,299.5,0.844,-0.474
65.700,299.5,0.844,-0.468
65.750,299.5,0.844,-0.474
65.800,299.6,0.844,-0.474
65.850,299.5,0.844,-0.468
65.900,299.5,0.844,-0.468
65.950,299.5,0.844,-0.468
66.000,299.6,0.844,-0.468
66.050,299.5,0.844,-0.468
66.100,299.6,0.844,-0.468
66.150,299.5,0.844,-0.474
66.200,299.5,0.844,-0.468
66.250,299.5,0.844,-0.474
66.300,299.5,0.844,-0.474
66.350,299.5,0.844,-0.468
66.400,299.5,0.844,-0.468
66.450,299.5,0.844,-0.474
66.500,299.5,0.844,-0.474
66.550,299.5,0.844,-0.474
66.600,299.5,0.844,-0.474
66.650,299.5,0.844,-0.474
66.700,299.5,0.844,-0.474
66.750,299.5,0.844,-0.474
66.800,299.5,0.844,-0.474
66.850,299.5,0.844,-0.474
66.900,299.5,0.844,-0.474
66.950,299.5,0.844,-0.474
67.000,299.5,0.844,-0.474
67.050,299.5,0.844,-0.474
67.100,299.6,0.844,-0.474
67.150,299.5,0.844,-0.474
67.200,299.5,0.844,-0.474
67.250,299.6,0.844,-0.474
67.300,299.6,0.844,-0.474
67.350,299.6,0.844,-0.474
67.400,299.6,0.844,-0.474
67.450,299.6,0.844,-0.468
67.500,299.6,0.844,-0.468
67.550,299.6,0.844,-0.468
67.600,299.6,0.844,-0.468
67.650,299.5,0.844,-0.474
67.700,299.5,0.844,-0.468
67.750,299.6,0.844,-0.474
67.800,299.6,0.849,-0.468
67.850,299.5,0.844,-0.474
67.900,299.5,0.844,-0.474
67.950,299.5,0.849,-0.474
68.000,299.6,0.844,-0.474
68.050,299.6,0.844,-0.474
68.100,299.5,0.844,-0.474
68.150,299.6,0.844,-0.474
68.200,299.5,0.844,-0.474
68.250,299.6,0.844,-0.474
68.300,299.6,0.844,-0.474
68.350,299.6,0.844,-0.474
68.400,299.6,0.844,-0.474
68.450,299.6,0.844,-0.474
68.500,299.6,0.844,-0.468
68.550,299.6,0.844,-0.468
68.600,299.6,0.844,-0.468
68.650,299.6,0.844,-0.468
68.700,299.6,0.844,-0.468
68.750,299.6,0.844,-0.468
68.800,299.6,0.844,-0.468
68.850,299.6,0.844,-0.468
68.900,299.6,0.844,-0.474
68.950,299.6,0.844,-0.474
69.000,299.6,0.844,-0.474
69.050,299.6,0.849,-0.474
69.100,299.5,0.844,-0.468
69.150,299.6,0.849,-0.474
69.200,299.5,0.844,-0.474
69.250,299.6,0.849,-0.474
69.300,299.6,0.844,-0.474
69.350,299.6,0.849,-0.474
69.400,299.5,0.844,-0.474
69.450,299.6,0.844,-0.474
69.500,299.5,0.844,-0.474
69.550,299.6,0.844,-0.474
69.600,299.5,0.844,-0.474
69.650,299.6,0.844,-0.474
69.700,299.5,0.844,-0.474
69.750,299.6,0.844,-0.474
69.800,299.6,0.844,-0.474
69.850,299.6,0.844,-0.474
69.900,299.6,0.844,-0.468
69.950,299.6,0.844,-0.468
70.000,299.6,0.844,-0.474
70.050,299.6,0.844,-0.468
70.100,299.6,0.844,-0.468
70.150,299.6,0.844,-0.468
70.200,299.5,0.844,-0.468
70.250,299.6,0.844,-0.474
70.300,299.5,0.844,-0.468
70.350,299.6,0.844,-0.474
70.400,299.6,0.844,-0.474
70.450,299.6,0.844,-0.468
70.500,299.6,0.844,-0.474
70.550,299.6,0.849,-0.474
70.600,299.6,0.844,-0.474
70.650,299.6,0.844,-0.474
70.700,299.6,0.849,-0.474
70.750,299.6,0.844,-0.474
70.800,299.6,0.849,-0.474
70.850,299.6,0.849,-0.474
70.900,299.5,0.844,-0.474
70.950,299.6,0.844,-0.474
71.000,299.6,0.844,-0.474
71.050,299.6,0.844,-0.474
71.100,299.6,0.844,-0.474
71.150,299.6,0.844,-0.474
71.200,299.6,0.844,-0.474
71.250,299.6,0.844,-0.474
71.300,299.6,0.844,-0.474
71.350,299.6,0.844,-0.474
71.400,299.6,0.844,-0.474
71.450,299.6,0.844,-0.474
71.500,299.6,0.844,-0.468
71.550,299.6,0.844,-0.468
71.600,299.6,0.844,-0.468
71.650,299.6,0.844,-0.474
71.700,299.6,0.844,-0.468
71.750,299.6,0.844,-0.468
71.800,299.6,0.844,-0.474
71.850,299.6,0.844,-0.474
71.900,299.6,0.844,-0.474
71.950,299.6,0.844,-0.474
72.000,299.6,0.844,-0.474
72.050,299.6,0.844,-0.474
72.100,299.6,0.844,-0.468
72.150,299.6,0.849,-0.474
72.200,299.6,0.844,-0.474
72.250,299.6,0.844,-0.474
72.300,299.6,0.844,-0.474
72.350,299.6,0.844,-0.474
72.400,299.6,0.844,-0.474
72.450,299.6,0.844,-0.474
72.500,299.6,0.844,-0.468
72.550,299.6,0.844,-0.474
72.600,299.6,0.844,-0.474
72.650,299.6,0.844,-0.474
72.700,299.6,0.844,-0.474
72.750,299.6,0.844,-0.468
72.800,299.6,0.844,-0.468
72.850,299.6,0.844,-0.474
72.900,299.6,0.844,-0.468
72.950,299.6,0.844,-0.468
73.000,299.6,0.844,-0.468
73.050,299.6,0.844,-0.468
73.100,299.6,0.844,-0.468
73.150,299.6,0.844,-0.468
73.200,299.6,0.844,-0.468
73.250,299.6,0.844,-0.474
73.300,299.6,0.844,-0.468
73.350,299.6,0.844,-0.474
73.400,299.6,0.844,-0.474
73.450,299.6,0.844,-0.474
73.500,299.6,0.844,-0.474
73.550,299.6,0.844,-0.474
73.600,299.6,0.844,-0.474
73.650,299.6,0.844,-0.474
73.700,299.6,0.844,-0.474
73.750,299.6,0.844,-0.474
73.800,299.6,0.844,-0.474
73.850,299.6,0.844,-0.474
73.900,299.6,0.844,-0.474
73.950,299.6,0.844,-0.474
74.000,299.6,0.844,-0.474
74.050,299.6,0.844,-0.474
74.100,299.6,0.844,-0.474
74.150,299.6,0.844,-0.474
74.200,299.6,0.844,-0.474
74.250,299.6,0.844,-0.474
74.300,299.6,0.844,-0.468
74.350,299.6,0.844,-0.468
74.400,299.6,0.844,-0.468
74.450,299.6,0.844,-0.474
74.500,299.6,0.844,-0.468
74.550,299.6,0.844,-0.468
74.600,299.6,0.849,-0.468
74.650,299.6,0.844,-0.474
74.700,299.6,0.844,-0.468
74.750,299.6,0.844,-0.474
74.800,299.6,0.849,-0.474
74.850,299.6,0.844,-0.474
74.900,299.6,0.844,-0.474
74.950,299.6,0.844,-0.474
75.000,299.6,0.844,-0.474
75.050,299.6,0.844,-0.474
75.100,299.6,0.844,-0.474
75.150,299.6,0.844,-0.474
75.200,299.6,0.844,-0.474
75.250,299.6,0.844,-0.474
75.300,299.6,0.844,-0.474
75.350,299.6,0.844,-0.474
75.400,299.6,0.844,-0.468
75.450,299.6,0.844,-0.474
75.500,299.6,0.844,-0.474
75.550,299.6,0.844,-0.474
75.600,299.6,0.844,-0.468
75.650,299.6,0.844,-0.468
75.700,299.6,0.844,-0.468
75.750,299.6,0.844,-0.474
75.800,299.6,0.844,-0.468
75.850,299.6,0.844,-0.468
75.900,299.6,0.844,-0.468
75.950,299.6,0.844,-0.468
76.000,299.6,0.849,-0.474
76.050,299.6,0.844,-0.474
76.100,299.6,0.844,-0.474
76.150,299.6,0.844,-0.474
76.200,299.6,0.844,-0.468
76.250,299.6,0.849,-0.474
76.300,299.6,0.844,-0.468
76.350,299.6,0.844,-0.474
76.400,299.6,0.849,-0.474
76.450,299.6,0.844,-0.474
76.500,299.6,0.844,-0.474
76.550,299.6,0.844,-0.474
76.600,299.6,0.844,-0.474
76.650,299.6,0.844,-0.474
76.700,299.6,0.844,-0.474
76.750,299.6,0.844,-0.474
76.800,299.6,0.844,-0.474
76.850,299.6,0.844,-0.474
76.900,299.6,0.844,-0.474
76.950,299.6,0.844,-0.468
77.000,299.6,0.844,-0.468
77.050,299.6,0.844,-0.468
77.100,299.6,0.844,-0.468
77.150,299.6,0.844,-0.468
77.200,299.6,0.844,-0.468
77.250,299.6,0.844,-0.468
77.300,299.6,0.844,-0.474
77.350,299.6,0.844,-0.468
77.400,299.6,0.844,-0.468
77.450,299.6,0.844,-0.474
77.500,299.6,0.844,-0.474
77.550,299.6,0.844,-0.474
77.600,299.6,0.844,-0.474
77.650,299.6,0.844,-0.474
77.700,299.6,0.844,-0.474
77.750,299.6,0.844,-0.474
77.800,299.6,0.844,-0.474
77.850,299.6,0.844,-0.474
77.900,299.6,0.844,-0.474
77.950,299.6,0.844,-0.474
78.000,299.6,0.844,-0.474
78.050,299.6,0.844,-0.474
78.100,299.6,0.844,-0.474
78.150,299.6,0.844,-0.474
78.200,299.6,0.844,-0.474
78.250,299.6,0.844,-0.474
78.300,299.6,0.844,-0.474
78.350,299.6,0.844,-0.468
78.400,299.6,0.844,-0.468
78.450,299.6,0.844,-0.474
78.500,299.6,0.844,-0.474
78.550,299.6,0.844,-0.468
78.600,299.6,0.844,-0.468
78.650,299.6,0.844,-0.468
78.700,299.6,0.844,-0.468
78.750,299.6,0.844,-0.474
78.800,299.6,0.844,-0.468
78.850,299.6,0.849,-0.474
78.900,299.6,0.844,-0.464
78.950,299.6,0.844,-0.468
79.000,299.6,0.844,-0.474
79.050,299.6,0.844,-0.474
79.100,299.6,0.849,-0.474
79.150,299.6,0.844,-0.474
79.200,299.6,0.844,-0.474
79.250,299.6,0.844,-0.474
79.300,299.6,0.849,-0.474
79.350,299.6,0.844,-0.474
79.400,299.6,0.844,-0.474
79.450,299.6,0.844,-0.474
79.500,299.6,0.844,-0.474
79.550,299.6,0.844,-0.474
79.600,299.6,0.844,-0.474
79.650,299.6,0.844,-0.474
79.700,299.6,0.844,-0.468
79.750,299.6,0.844,-0.474
79.800,299.6,0.844,-0.474
79.850,299.6,0.844,-0.468
79.900,299.6,0.844,-0.468
79.950,299.6,0.844,-0.468
80.000,299.6,0.844,-0.468
80.050,299.6,0.844,-0.468
80.100,299.6,0.844,-0.468
80.150,299.6,0.844,-0.474
80.200,299.6,0.844,-0.474
80.250,299.6,0.844,-0.474
80.300,299.6,0.844,-0.468
80.350,299.6,0.849,-0.474
80.400,299.6,0.844,-0.468
80.450,299.6,0.844,-0.474
80.500,299.6,0.849,-0.468
80.550,299.6,0.844,-0.474
80.600,299.6,0.844,-0.474
80.650,299.6,0.844,-0.474
80.700,299.6,0.844,-0.474
80.750,299.6,0.844,-0.474
80.800,299.6,0.844,-0.474
80.850,299.6,0.844,-0.474
80.900,299.6,0.844,-0.474
80.950,299.6,0.844,-0.474
81.000,299.6,0.844,-0.474
81.050,299.6,0.844,-0.474
81.100,299.6,0.844,-0.468
81.150,299.6,0.844,-0.468
81.200,299.6,0.844,-0.468
81.250,299.6,0.844,-0.468
81.300,299.6,0.844,-0.474
81.350,299.6,0.844,-0.468
81.400,299.6,0.844,-0.468
81.450,299.6,0.844,-0.468
81.500,299.6,0.844,-0.468
81.550,299.6,0.844,-0.468
81.600,299.6,0.844,-0.474
81.650,299.6,0.844,-0.474
81.700,299.6,0.844,-0.474
81.750,299.6,0.844,-0.474
81.800,299.6,0.844,-0.468
81.850,299.6,0.844,-0.474
81.900,299.6,0.844,-0.474
81.950,299.6,0.839,-0.474
